Feature ID	Taxon	Confidence
d0caf034384f70f4d10ae72c951c51da	d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Chitinophagales; f__Saprospiraceae; g__uncultured; s__uncultured_soil	0.7345860101790472
1a0d03a6342f74b127c0765c570da4bb	d__Bacteria; p__Proteobacteria; c__Alphaproteobacteria	0.999696427076981
4b556da6057786c9237cd8acf2f557a9	d__Bacteria; p__Firmicutes; c__Bacilli; o__Bacillales; f__Bacillaceae; g__Bacillus; s__uncultured_Firmicutes	0.8837144952416012
eb6adc15b3b60ea7dcdc41e865d0da23	d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Cytophagales; f__Microscillaceae; g__Chryseolinea	0.7503727120620747
f01c2c812979ecf1a6097972c66af1b1	d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Burkholderiales; f__Comamonadaceae	0.9682052909620438
11cfe3b8439319aef3483f2a1ac506c7	d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Flavobacteriales; f__Flavobacteriaceae; g__Flavobacterium	0.9999954132825228
9802aa7b650a581d09f4987f373d84a9	d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Chitinophagales; f__Chitinophagaceae; g__Lacibacter	0.9999574114905269
384a2d70b0e758f0638f2338e09385be	d__Bacteria; p__Firmicutes; c__Bacilli; o__Bacillales; f__Bacillaceae; g__Bacillus; s__uncultured_Firmicutes	0.7057367389437604
fa0599f7d859c85558e3df50b22a77d7	d__Bacteria; p__Firmicutes; c__Bacilli; o__Bacillales; f__Bacillaceae; g__Bacillus	0.9997318077968333
022a871d3b3d4e4d6ecd80441e65b7f9	d__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rhizobiales; f__Rhizobiaceae	0.9511018013833705
964c38eedb1a30c389bf982586fb90a8	d__Bacteria; p__Firmicutes; c__Bacilli; o__Bacillales; f__Bacillaceae; g__Bacillus; s__uncultured_Firmicutes	0.7616093777838147
411beee04d458f6323e6acb0d375e923	d__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rhizobiales; f__Devosiaceae; g__Devosia	0.9574934058774318
889426ecaec7665efbea6ee1efeb5238	d__Bacteria; p__Actinobacteriota; c__Actinobacteria; o__Micrococcales; f__Microbacteriaceae; g__Microbacterium	0.9995196817941762
d0f2fa40df151cb2a094606508e988b2	d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Flavobacteriales; f__Flavobacteriaceae; g__Flavobacterium	0.9999956401403136
daf17bc7b150179e000d7fb5a644e095	d__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rhizobiales; f__Rhizobiaceae	0.9291978480496282
e8e4f68fbf24f1f298e9d4d84d408767	d__Bacteria; p__Actinobacteriota; c__Acidimicrobiia; o__Microtrichales; f__Ilumatobacteraceae; g__Ilumatobacter; s__uncultured_Actinomycetales	0.9330406454804832
e91200a5864835ba2b7ef8b1e29be5ad	d__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rhizobiales; f__Rhizobiaceae	0.9489849805303048
c68cb0edb46e01d54a331a058826b0f4	d__Bacteria; p__Actinobacteriota; c__Actinobacteria; o__Micrococcales; f__Intrasporangiaceae; g__Phycicoccus	0.8983384874419214
926508a824f80a85531504b778ce53b8	d__Bacteria; p__Actinobacteriota; c__Acidimicrobiia; o__Microtrichales	0.9548872066263393
f669d34602c46e7f7f5e27b83d190798	d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Xanthomonadales; f__Xanthomonadaceae	0.9998890627125632
91050c314e0a05f7c21baba1dd8e2db8	d__Bacteria; p__Firmicutes; c__Bacilli; o__Bacillales; f__Planococcaceae; g__Paenisporosarcina; s__Sporosarcina_sp.	0.8541392768708709
9b48bab4731de3465005a7c47ae7785d	d__Bacteria; p__Patescibacteria; c__Saccharimonadia; o__Saccharimonadales; f__Saccharimonadaceae; g__TM7a; s__uncultured_Candidatus	0.9997869471653852
2371f0a7b53a8a4eb0c44a6d3285ee30	d__Bacteria; p__Actinobacteriota; c__Acidimicrobiia; o__Microtrichales; f__Ilumatobacteraceae; g__Ilumatobacter; s__uncultured_Actinomycetales	0.9326297749374233
a39b9d26d2c868253f2ced3a4838aef3	d__Bacteria; p__Firmicutes; c__Bacilli; o__Bacillales; f__Bacillaceae; g__Fictibacillus	0.9999370207136752
7cf0c0ec66ce66ce729b481186a94d9e	d__Bacteria; p__Firmicutes; c__Bacilli; o__Bacillales; f__Bacillaceae; g__Bacillus	0.9999600382741576
515ff97d8157827a9d0162b082cebb12	d__Bacteria; p__Actinobacteriota; c__Actinobacteria; o__Streptomycetales; f__Streptomycetaceae; g__Streptomyces	0.9998339337364693
00ee2ff5bf24bb2eda76d813e5534fe4	d__Bacteria; p__Firmicutes; c__Bacilli; o__Bacillales; f__Bacillaceae; g__Bacillus	0.9997251261289856
3ea76b499dca0d0bdae0caf85c56214e	d__Bacteria; p__Actinobacteriota; c__Actinobacteria; o__Streptomycetales; f__Streptomycetaceae; g__Streptomyces	0.9979106072090755
3162eb8ae6aff8481840baa59ee29af8	d__Bacteria	0.9999999998408609
0c7124e8c841aaf9aa715ed8bf5921a4	d__Bacteria; p__Patescibacteria; c__Saccharimonadia; o__Saccharimonadales; f__Saccharimonadaceae; g__TM7a; s__uncultured_bacterium	0.9784693372850386
1b3ac8411e7e178edc97aba9fd9d5340	d__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rhizobiales; f__Rhizobiaceae	0.7471471942949142
d96d68b66566c6fbe8239cb002f51de0	d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Xanthomonadales; f__Xanthomonadaceae	0.9998885447387886
eb20664dd957d0ee1a3d4efd9be7ef78	d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Burkholderiales; f__Methylophilaceae; g__UBA6140; s__uncultured_Methylophilaceae	0.9864221637783668
3c506035aef110cb3bc7e5a7262eafba	d__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rhizobiales; f__Devosiaceae; g__Devosia	0.977858678366959
c94e020ce706eb7c64c16465e11dcd77	d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Burkholderiales; f__Comamonadaceae; g__Polaromonas; s__uncultured_bacterium	0.9988109287457666
e4e7a1cc627ac3a8894be4a29d525966	d__Bacteria; p__Firmicutes; c__Bacilli; o__Bacillales; f__Bacillaceae; g__Bacillus	0.9999652393688708
6f08a4a65dc46d4df9e907a317a59f04	d__Bacteria; p__Actinobacteriota; c__Actinobacteria; o__Micrococcales; f__Micrococcaceae	0.9957963201202703
36156224d7aead4779f455cf585a1771	d__Bacteria; p__Actinobacteriota; c__Actinobacteria; o__Propionibacteriales; f__Nocardioidaceae; g__Nocardioides	0.9999733024685984
ffab0f40c2275d6b6229ddc02a196c7d	d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Chitinophagales; f__Chitinophagaceae; g__Lacibacter	0.9999576071549947
3a99191a6d5202faa709c4ca8e14bd80	d__Bacteria	0.9999999941804163
c93cc4f0a7ac75ff2b740ba231120cb7	d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Cytophagales; f__Cytophagaceae; g__Rhodocytophaga; s__uncultured_Bacteroidetes	0.9985242724591731
3cf1ae6a51af8a346fbdc358f03524a3	d__Bacteria; p__Patescibacteria; c__Saccharimonadia; o__Saccharimonadales; f__Saccharimonadaceae; g__TM7a; s__uncultured_Candidatus	0.9997413618530178
c028ebcb47b5d0645c5b9437e4e4d746	d__Bacteria; p__Actinobacteriota; c__Actinobacteria; o__Micrococcales; f__Micrococcaceae	0.9953025746960841
6ddacf46a6aa51165ebc1d157e3a14c3	d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Flavobacteriales; f__Crocinitomicaceae; g__Fluviicola; s__Fluviicola_sp.	0.9114607977553987
fb2e1fa697c40654ddb82ae1053af262	d__Bacteria; p__Actinobacteriota; c__Actinobacteria; o__Micrococcales; f__Micrococcaceae; g__Paenarthrobacter; s__Arthrobacter_keyseri	0.7979320577808006
d43120106dfd7e35a89cd4539d68ce00	d__Bacteria; p__Actinobacteriota; c__Actinobacteria; o__Micrococcales; f__Intrasporangiaceae; g__Phycicoccus	0.9170210590330486
38f449d802dcffbbb358fb7fe3dc00d9	d__Bacteria; p__Actinobacteriota; c__Actinobacteria; o__Micrococcales; f__Microbacteriaceae; g__Microbacterium	0.9995253324207646
a063b10b3a2cdc0c4b26463dd2b86d62	d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Chitinophagales; f__Saprospiraceae; g__uncultured; s__uncultured_Haliscomenobacter	0.9660030516642774
ab9a0c2e1e42cdcd72a09749c403c6ea	d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Flavobacteriales; f__Crocinitomicaceae; g__Fluviicola; s__Fluviicola_sp.	0.8971406219301153
8f4d88cf58fa350f20136e472949e861	d__Bacteria; p__Firmicutes; c__Bacilli; o__Bacillales; f__Planococcaceae; g__Paenisporosarcina; s__Sporosarcina_sp.	0.874432737857315
f8aa715b2d76053adda2c75f4f2a8661	d__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rhizobiales; f__Devosiaceae; g__Devosia	0.977861884862225
8737599839472b6c06344361145f1999	d__Bacteria; p__Cyanobacteria; c__Cyanobacteriia; o__Chloroplast; f__Chloroplast; g__Chloroplast	0.9999972624703328
3b9cd2f3df98dafc39c2768afe9e3e10	d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Burkholderiales; f__Comamonadaceae; g__Pelomonas	0.8801804284817915
1a384f286761e5e0bd8693ca27e86b3b	d__Bacteria	0.9999999998417051
