#OTUID	taxonomy	confidence
93d0e97f4b4aad99cd8e3e24d46de4d8	d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Sphingobacteriales; f__env.OPS_17; g__env.OPS_17	0.9999945901225513
93d1a1ec3258d26e5a57e687248e26a5	d__Bacteria; p__Actinobacteriota; c__Thermoleophilia; o__Solirubrobacterales; f__Solirubrobacteraceae; g__Parviterribacter; s__uncultured_bacterium	0.7934200057172788
93d402fa12f1e2401be51adaf96a1bcf	d__Bacteria; p__Bacteroidota; c__Rhodothermia; o__Rhodothermales; f__Rhodothermaceae; g__uncultured; s__uncultured_Bacteroidetes	0.7858448248978539
93d61fdfda8f831020ba59857911f642	d__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Micavibrionales	0.7208923516681991
93d96482a676e6068767dbace175979d	d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Flavobacteriales; f__Flavobacteriaceae; g__Salinimicrobium	0.9758996772095923
93da5b796068a48611fa0b18ee5dcd9d	d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Xanthomonadales; f__Rhodanobacteraceae	0.8662696531788913
93eba877864fded792436c3b55687c7d	d__Bacteria; p__Actinobacteriota; c__Acidimicrobiia; o__Microtrichales; f__Ilumatobacteraceae	0.9996733998128836
93f0b41c3cf7af51d903581144cbb568	d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Chitinophagales; f__37-13; g__37-13; s__metagenome	0.9871311660315046
93f47e8028afadd421832852ae6f9cce	d__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rhizobiales; f__Labraceae; g__Labrys	0.9703119216996787
9402f7aff4af826d85eff5686dda81e6	d__Bacteria	0.9999999999147957
9405acf847d5345dd8eab0d0ea4836b5	d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Cytophagales; f__MWH-CFBk5; g__MWH-CFBk5; s__uncultured_Bacteroidetes	0.8170844420587389
940f246298bc70549bf3760b52f9c868	d__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Sphingomonadales; f__Sphingomonadaceae; g__Sphingomonas	0.7634849882644921
9417f5c24c40fb4a1de6201af2c6a859	d__Bacteria; p__Chloroflexi; c__TK10; o__TK10; f__TK10; g__TK10; s__metagenome	0.9692716379013038
941d3f174e04eed5f72a22aef3086ce2	d__Bacteria; p__Armatimonadota; c__Fimbriimonadia; o__Fimbriimonadales; f__Fimbriimonadaceae; g__Fimbriimonadaceae; s__metagenome	0.999368486794851
941d5ea8593abccc63c75f41c8a9ceb1	d__Bacteria; p__Actinobacteriota; c__Actinobacteria; o__Frankiales; f__uncultured; g__uncultured	0.9999444827585139
94201c26abd9de44aca0b150ffc14a22	d__Bacteria; p__Actinobacteriota; c__Actinobacteria; o__Propionibacteriales; f__Nocardioidaceae; g__Nocardioides	0.9983552146869122
9425a6e3fb70826b6f1a811351f146ea	d__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rickettsiales; f__SM2D12; g__SM2D12	0.9997507486873721
9428edcc8532bd547dee0cad73925a99	d__Bacteria; p__Proteobacteria	0.7328449977848827
942c4d03eb983921fedbe022627e8bee	d__Bacteria; p__Actinobacteriota; c__Actinobacteria; o__Micromonosporales; f__Micromonosporaceae; g__Micromonospora	0.8466949572464096
942f3158e25ee96106787a7df5857bf8	d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Flavobacteriales; f__Flavobacteriaceae; g__Confluentibacter	0.9165377263310198
943461c2e6b59a4596a82fed069f02a0	d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Burkholderiales; f__Oxalobacteraceae; g__Noviherbaspirillum	0.9381247794779523
94364932aa42ff859ab255208bcfd51b	d__Bacteria	0.999999952557112
943a08bbaba31084f63abe2d1315820b	d__Bacteria; p__Firmicutes; c__Bacilli	0.9903026978324333
943a7e8e60131031fe4f5d0275265fda	d__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rhodospirillales; f__uncultured; g__uncultured; s__uncultured_Magnetospirillum	0.9755154216015385
944164a93895251a38c6061743aa1411	d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Cytophagales; f__Spirosomaceae; g__Rhabdobacter; s__uncultured_bacterium	0.9449725355391371
945419e6776ea92dfa0a8399fcc9cb5f	d__Bacteria; p__Actinobacteriota; c__Actinobacteria; o__Propionibacteriales; f__Nocardioidaceae; g__Nocardioides	0.9996434688672512
9456e8523ccbb1c453414ff434e9759f	d__Bacteria; p__Actinobacteriota; c__Actinobacteria; o__Micrococcales; f__Micrococcaceae	0.9116039675206943
9457d2b282a5b928d99998bd857d476b	d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Burkholderiales; f__Comamonadaceae	0.9998470515346322
9462e0d6fc88228b65b8f7793129388c	d__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rickettsiales; f__Rickettsiaceae; g__uncultured; s__uncultured_Alphaproteobacteria	0.9999863634051682
94699ca5ec9a452917d08bdde6f43a3d	d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Burkholderiales; f__Oxalobacteraceae; g__Massilia	0.9531218440666458
947309ac79f76e2c1a859ecd3ffc21c0	d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Chitinophagales; f__Chitinophagaceae; g__Edaphobaculum	0.9553568009672012
947cb55f473d88f59af2620de1aab2d1	d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Pseudomonadales; f__Pseudomonadaceae; g__Pseudomonas	0.9996256947195362
94805264bb9d44ad8039ffe69630e671	d__Bacteria; p__Actinobacteriota; c__Thermoleophilia; o__Solirubrobacterales; f__Solirubrobacteraceae; g__Solirubrobacteraceae; s__uncultured_Rubrobacteria	0.7131558714738019
9481bd9194192fa4441948184debe44e	d__Bacteria; p__Chloroflexi; c__TK10; o__TK10; f__TK10; g__TK10	0.9999969827213504
948d83648885c4a63695979299300dd6	d__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Sphingomonadales; f__Sphingomonadaceae; g__Sphingomonas; s__bacterium_B0089	0.9333732020777573
9492a95406518bf2e0e1085820f11274	d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Cytophagales; f__Microscillaceae; g__uncultured	0.9660645003807993
94938180f288d32e13e709ab36a06bbc	d__Bacteria; p__Verrucomicrobiota; c__Chlamydiae; o__Chlamydiales; f__Chlamydiaceae; g__Chlamydiaceae; s__uncultured_Chlamydiales	0.9862074526322421
9496389cb47c7ba466b99e11d0d44a75	d__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rhizobiales; f__Devosiaceae; g__Devosia	0.9945489247157778
9496eccc3fb2b98e331626f3d2018e2b	d__Bacteria; p__Bdellovibrionota; c__Bdellovibrionia; o__Bdellovibrionales; f__Bdellovibrionaceae; g__Bdellovibrio	0.9999965820093327
949f09a57d6ec587c936e843b1b09cee	d__Bacteria; p__Actinobacteriota; c__Actinobacteria; o__Micrococcales; f__Microbacteriaceae	0.9999928016909262
949fe79fdc16c47e3da563fa1c3fc140	d__Bacteria; p__Bdellovibrionota; c__Bdellovibrionia; o__Bdellovibrionales; f__Bdellovibrionaceae; g__Bdellovibrio; s__uncultured_Bdellovibrio	0.8886820474423412
94a728d79ed713884b5367969aca8491	d__Bacteria; p__Chloroflexi; c__Anaerolineae; o__Ardenticatenales; f__Ardenticatenaceae; g__uncultured	0.9990341395586284
94bc822f423ffad592641b84a249233e	d__Bacteria; p__Myxococcota; c__Myxococcia; o__Myxococcales; f__Myxococcaceae; g__P3OB-42	0.9974176737504038
94c1983d2b88ebf9345206ce1198a01d	d__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rickettsiales; f__Mitochondria; g__Mitochondria	0.7597171697259971
94c67f438d51a4185b795580b87458af	d__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Caulobacterales; f__Caulobacteraceae; g__Caulobacter	0.8848548832766607
94c6d1f8a5470b2f61851da081f31f22	d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Cytophagales; f__Spirosomaceae; g__Emticicia	0.9998870206319719
94d28372e76a59759137df2e3838f7fa	d__Bacteria; p__Desulfobacterota; c__Desulfobacteria; o__Desulfobacterales; f__Desulfosarcinaceae	0.9089972431786858
94d3a5bdf248bdd3fadb5c7045c66f2d	d__Bacteria; p__Dependentiae; c__Babeliae; o__Babeliales	0.9999817310931232
94d51db4346cdab4c5f1c7d9d65d63a1	d__Bacteria; p__Armatimonadota; c__Fimbriimonadia; o__Fimbriimonadales	0.9999999945620704
94f93835adab28b24dd1b78d78f1b234	d__Bacteria; p__Fibrobacterota; c__Fibrobacteria; o__Fibrobacterales; f__Fibrobacteraceae; g__possible_genus_04	0.9999998734226772
94f9dbccf2c6ffc0605ff83a0b579ceb	d__Bacteria	0.9666094507972633
94fd09acd8cd9013721831479bb5236e	d__Bacteria; p__Verrucomicrobiota; c__Chlamydiae; o__Chlamydiales; f__Simkaniaceae; g__uncultured	0.977537591208341
950502c7cd9a8d3dcef6b4c1798c4a59	d__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rickettsiales; f__Mitochondria; g__Mitochondria	0.9999989137842885
9505d0f84fd17761991b52fd43422d40	d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Cytophagales; f__Spirosomaceae; g__Dyadobacter	0.9999991009473626
95111982762a65b7e565b2ac5ecd1284	d__Bacteria; p__Actinobacteriota; c__Actinobacteria; o__Streptomycetales; f__Streptomycetaceae; g__Streptomyces	0.9998999068536512
95154d04785968901a5efc2078a23caf	d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Chitinophagales; f__Chitinophagaceae; g__Chitinophaga	0.967755421057278
951c42ca65f6760308334b5c0e58a5dd	d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Flavobacteriales; f__Crocinitomicaceae; g__Fluviicola	0.9474471727097316
95284a273c450c964af96d7f975b7fb0	d__Bacteria; p__Firmicutes; c__Bacilli; o__Paenibacillales; f__Paenibacillaceae; g__Paenibacillus	0.9997487323615027
95299ae925b668c1725c5789e79a6bbd	d__Bacteria; p__Verrucomicrobiota; c__Verrucomicrobiae; o__Pedosphaerales; f__Pedosphaeraceae; g__Pedosphaeraceae	0.9045041719446292
952d988bf0a5d7fad62742b6bf93fdd2	d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Burkholderiales; f__Oxalobacteraceae	0.9898776902743228
9537b5f016eff3634f0600e5b9b914c2	d__Bacteria; p__Proteobacteria; c__Alphaproteobacteria	0.9834469654563862
953b2a1a8d82a1ba081145e048a1a377	d__Bacteria; p__Planctomycetota; c__OM190; o__OM190; f__OM190; g__OM190; s__planctomycete_A-2	0.8984916517065459
953c4dfbd20f57af4a9b67cc6f6b0485	d__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rhizobiales; f__Beijerinckiaceae; g__Bosea	0.9996163872020845
953d6b5aaf8e1b3d04f3389304954aa2	d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__uncultured; f__uncultured; g__uncultured; s__uncultured_organism	0.9733476115359831
95412a9141b832281cbfa980567c117a	d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Chitinophagales; f__Chitinophagaceae; g__Flavisolibacter	0.7777028594583114
9557ef2cb81f11e7b3286ed1504d13ed	d__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rhizobiales; f__Rhizobiaceae; g__Aureimonas; s__Aureimonas_sp.	0.7105976530049063
9561d9916b3fdd17acdd159837bdf277	d__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Sphingomonadales; f__Sphingomonadaceae; g__Sphingomonas	0.8175023857131147
9561e3d058d31c77b8cf0e5273ad30a8	d__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rhizobiales; f__Rhizobiaceae	0.9916217214787869
956fce0409c3887a3d5090523f9add8e	d__Bacteria	0.9757868924959943
9573c4d2d423ebef93647e30663534c2	d__Bacteria; p__Bdellovibrionota; c__Bdellovibrionia; o__Bacteriovoracales; f__Bacteriovoracaceae; g__Peredibacter; s__uncultured_prokaryote	0.9918914891493532
957b5e13ae6ac0071a028812097e75c3	d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Burkholderiales; f__Rhodocyclaceae; g__uncultured	0.8244122107065447
95812c645d9e4274002939205f41a342	d__Bacteria; p__Patescibacteria; c__WWE3; o__WWE3; f__WWE3; g__WWE3; s__candidate_division	0.9897680386299457
958590019f44c1020bfce25970df0830	d__Bacteria; p__Dependentiae; c__Babeliae; o__Babeliales; f__Babeliales; g__Babeliales; s__uncultured_bacterium	0.9888989517272544
959176cc57a9381de0c6e732c1018b9c	d__Bacteria; p__Bdellovibrionota; c__Bdellovibrionia; o__Bdellovibrionales; f__Bdellovibrionaceae; g__Bdellovibrio; s__uncultured_bacterium	0.8673499820984827
959492da17a253fdfd06be7721211456	d__Bacteria; p__Verrucomicrobiota; c__Verrucomicrobiae; o__Pedosphaerales; f__Pedosphaeraceae; g__Ellin517; s__uncultured_bacterium	0.7791259701483589
9596d54380184c307a5df3cb32fbfc3b	d__Bacteria; p__Bdellovibrionota; c__Oligoflexia; o__0319-6G20; f__0319-6G20; g__0319-6G20	0.9899677891227477
95988fd5cf25e12f23a8e1f58f969454	d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Cytophagales; f__Spirosomaceae; g__Larkinella	0.9997815033482049
959da8ad554bbb24fced50054255020e	d__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rhizobiales; f__Beijerinckiaceae; g__Microvirga; s__alpha_proteobacterium	0.8233743864330582
95a28b8904c68b5c1cb5a5712716cb39	d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Diplorickettsiales; f__Diplorickettsiaceae; g__Aquicella	0.9997881110071395
95a3d9648ed375b1bea817757cc477ae	d__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rhizobiales; f__Rhizobiales_Incertae_Sedis; g__Nordella	0.9999926223190021
95a63fd0f10035ec2377bbe51fa17380	d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Diplorickettsiales; f__Diplorickettsiaceae; g__Aquicella; s__unidentified	0.9999460481214802
95c64c093b1e1103f29e003d3aba2a5d	d__Bacteria; p__Verrucomicrobiota; c__Chlamydiae; o__Chlamydiales; f__Parachlamydiaceae; g__Neochlamydia; s__metagenome	0.7026285527161956
95c6b2f8a74650c62a16d42f738fc1c1	d__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Caulobacterales; f__Caulobacteraceae; g__uncultured	0.7163195351585963
95d0e4c7458d7809c3a06685fa0392b8	d__Bacteria; p__Firmicutes; c__Bacilli; o__Paenibacillales; f__Paenibacillaceae; g__Ammoniphilus	0.9726695151183522
95db94dd3c0f7312a74a6ba477b65a36	d__Bacteria; p__Actinobacteriota; c__Actinobacteria; o__Streptomycetales; f__Streptomycetaceae; g__Streptomyces	0.9999438522985319
95e2254219e7c2822eab749089c46269	d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Diplorickettsiales; f__Diplorickettsiaceae	0.7391204263393065
95e5c3288cce8c7aeb10f86d3bce802d	d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria	0.9999997945141538
95ecb1684f52edc29eb6222ed72cc744	d__Bacteria; p__Dependentiae; c__Babeliae; o__Babeliales; f__Vermiphilaceae; g__Vermiphilaceae	0.9945670450296026
95fe7b569e2e6f7689700a0520dfaf1a	d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Sphingobacteriales; f__NS11-12_marine_group; g__NS11-12_marine_group; s__uncultured_sludge	0.9154000918500587
9607f33b228650fdbd56d7bbaa90a71a	d__Bacteria; p__Cyanobacteria; c__Sericytochromatia; o__Sericytochromatia; f__Sericytochromatia; g__Sericytochromatia; s__metagenome	0.9955876667544504
9615ed17fec3ec00a84c469d529b2bc1	d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Burkholderiales; f__Comamonadaceae	0.9999994230986137
96189a54565583924416118abbc6d848	d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Cytophagales	0.99364334603126
961df00c55390a2c7f42f71be35409e8	d__Bacteria; p__Planctomycetota; c__Planctomycetes; o__Planctomycetales; f__uncultured; g__uncultured	0.9999941584431187
961ef1f09f6e83e18b2c8aea553d8bea	d__Bacteria; p__Verrucomicrobiota; c__Verrucomicrobiae; o__Chthoniobacterales; f__01D2Z36; g__01D2Z36; s__metagenome	0.9812604556956198
96221f90fa278cdccaed656e7aa30372	d__Bacteria; p__Bdellovibrionota; c__Oligoflexia; o__0319-6G20; f__0319-6G20; g__0319-6G20; s__uncultured_bacterium	0.8785522090573569
9635325f75613e5bcb36ad0b776a247d	d__Bacteria; p__Bdellovibrionota; c__Bdellovibrionia; o__Bdellovibrionales; f__Bdellovibrionaceae; g__Bdellovibrio; s__uncultured_bacterium	0.8736891841510075
963571f0d51b4a2791b86cd1b2f11ad8	d__Bacteria; p__Chloroflexi; c__Gitt-GS-136; o__Gitt-GS-136; f__Gitt-GS-136; g__Gitt-GS-136	0.9999999985079205
963e76238b6bd2760081f1c8ec823911	d__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Sphingomonadales; f__Sphingomonadaceae; g__Sphingobium	0.951048157956478
964169a2e2a3cb24c092b684c528c330	d__Bacteria; p__Gemmatimonadota; c__BD2-11_terrestrial_group; o__BD2-11_terrestrial_group; f__BD2-11_terrestrial_group; g__BD2-11_terrestrial_group; s__metagenome	0.9998757033175824
9643be65e634b70ed588455a7964c14e	d__Bacteria; p__Actinobacteriota; c__Thermoleophilia; o__Solirubrobacterales; f__67-14; g__67-14	0.8271581967495788
964b8772ed3341fd80680642613cf789	d__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rickettsiales; f__Mitochondria; g__Mitochondria; s__uncultured_bacterium	0.823574814819019
964c38eedb1a30c389bf982586fb90a8	d__Bacteria; p__Firmicutes; c__Bacilli; o__Bacillales; f__Bacillaceae; g__Bacillus	0.9904205527468378
965f6820f3ff484d17e180780f2e43e0	d__Bacteria; p__Myxococcota; c__Polyangia; o__Polyangiales; f__Sandaracinaceae; g__uncultured; s__Oryza_longistaminata	0.9410891868198825
96627fe657f86f2902edf77dd7ceebc7	d__Bacteria; p__Verrucomicrobiota; c__Chlamydiae; o__Chlamydiales; f__Parachlamydiaceae; g__Neochlamydia	0.93284858336921
9664025dc699f3eadcc54426084fe520	d__Bacteria; p__Chloroflexi; c__Chloroflexia; o__Kallotenuales; f__AKIW781; g__AKIW781; s__uncultured_Kouleothrix	0.918940892792122
96644ce35ffe489578ebaa5abb097516	d__Bacteria; p__Verrucomicrobiota; c__Verrucomicrobiae; o__Pedosphaerales; f__Pedosphaeraceae; g__Pedosphaeraceae; s__Verrucomicrobia_bacterium	0.8091756402009731
966fc87cfe5b16ad19934dab00826ba8	d__Bacteria; p__Chloroflexi; c__Chloroflexia; o__Thermomicrobiales; f__JG30-KF-CM45; g__JG30-KF-CM45; s__uncultured_Chloroflexi	0.7531345265095211
967099d475bce462427463affbdba0ff	d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Legionellales; f__Legionellaceae; g__Legionella	0.9999997845622053
9673726521d63e6c6d8873dc01a663fa	d__Bacteria; p__Gemmatimonadota; c__BD2-11_terrestrial_group; o__BD2-11_terrestrial_group; f__BD2-11_terrestrial_group; g__BD2-11_terrestrial_group; s__metagenome	0.993743896034913
9676769675d588cabd57ea1ba218ba19	d__Bacteria; p__Bdellovibrionota; c__Oligoflexia; o__0319-6G20; f__0319-6G20; g__0319-6G20	0.9999998500682241
96823b72b9eeff3586a9676a0017bcce	d__Bacteria; p__Acidobacteriota; c__Acidobacteriae; o__Solibacterales; f__Solibacteraceae; g__Candidatus_Solibacter	0.9810414764741577
9689055b615fa497fc256e4a7a9d024e	d__Bacteria; p__Actinobacteriota; c__Actinobacteria; o__Corynebacteriales; f__Mycobacteriaceae; g__Mycobacterium	0.9998903818618431
968d497e28c24fe52ea97561f349f0c5	d__Bacteria	0.9694151185071233
96918c32b87f6f2aa5b7a28fd76d9179	d__Bacteria; p__Actinobacteriota; c__Actinobacteria; o__Pseudonocardiales; f__Pseudonocardiaceae; g__Lechevalieria	0.8374159480628639
9691e7d29f078f207ff488cfb5318fbe	d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Xanthomonadales; f__Rhodanobacteraceae	0.9560252320212881
969c15e9f2f300c5e7938ffb9bf24358	d__Bacteria; p__Bdellovibrionota; c__Oligoflexia; o__0319-6G20; f__0319-6G20; g__0319-6G20	0.9999997760739838
969fbd100f52aeea06f8f49e39f5d721	d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Chitinophagales; f__Chitinophagaceae	0.9999994997975248
96a13cc24fb6aee1cc0c3bace21b7bd0	d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Cytophagales; f__Microscillaceae; g__Ohtaekwangia	0.8354643940549195
96a2acb94335f6c48ea69910778ed3c9	d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Burkholderiales; f__Oxalobacteraceae	0.9956664300801809
96a99b9d32c870b8871cb2701728d917	Unassigned	0.9310867597021001
96ab79ac7f078cce75c75465272cefe6	d__Bacteria; p__Patescibacteria; c__Saccharimonadia; o__Saccharimonadales; f__Saccharimonadales; g__Saccharimonadales; s__uncultured_Candidatus	0.8028842062940513
96b0f53eff73229ea7ab5e96227b72c1	d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Chitinophagales; f__Saprospiraceae; g__uncultured; s__uncultured_Sphingobacteriales	0.7060379651723144
96b444e5e6a4eca371287a5e5d52ddb0	d__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rhizobiales; f__Pleomorphomonadaceae; g__Chthonobacter; s__uncultured_organism	0.7681400761056101
96b4d0a4f6f014a1cfa28902aa04139b	d__Bacteria; p__Firmicutes; c__Bacilli; o__Paenibacillales; f__Paenibacillaceae; g__Ammoniphilus; s__uncultured_Ammoniphilus	0.7364466969853016
96ba0df99dd89c93a11ef1866dc270f5	Unassigned	0.9320164346333462
96ccffaf0597b9cbb83c554df116a0e7	d__Bacteria; p__Patescibacteria; c__Parcubacteria; o__Candidatus_Azambacteria; f__Candidatus_Azambacteria; g__Candidatus_Azambacteria; s__Entomoplasmatales_bacterium	0.9057971836502579
96d436745ec319c1e49fb00897229da9	d__Bacteria; p__Bacteroidota; c__Bacteroidia	0.9963160505901525
96d7bb78fd18827b8e8fa34a02c950b8	d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria	0.987949099861818
96db9fc1ac646048f2c6e7b6d014bee2	d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Flavobacteriales; f__Crocinitomicaceae; g__Crocinitomix	0.9995648587288638
96de966b8d683d2248723f1b7a1accdc	d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria	0.9866550870156955
96f8173a46f4a49180ece443f68c8277	d__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Paracaedibacterales; f__Paracaedibacteraceae; g__uncultured; s__uncultured_bacterium	0.9941123759182927
96fb95cbeca220cecf10a50df36462c3	d__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Sphingomonadales; f__Sphingomonadaceae; g__Sphingomonas	0.8648558825831534
970835bdf86c5ddcf3c3569cf24a3f62	d__Bacteria; p__Patescibacteria; c__Microgenomatia; o__Candidatus_Woykebacteria; f__Candidatus_Woykebacteria; g__Candidatus_Woykebacteria; s__uncultured_bacterium	0.999621009819801
97084d462b710dc0cae2db3c7639bccd	d__Bacteria; p__Actinobacteriota; c__Actinobacteria; o__Propionibacteriales; f__Nocardioidaceae; g__Nocardioides; s__Nocardioides_simplex	0.8126642771726826
971333c753a4fa8bf6e77c0334799edf	d__Bacteria; p__Bdellovibrionota; c__Bdellovibrionia; o__Bdellovibrionales; f__Bdellovibrionaceae; g__Bdellovibrio; s__uncultured_bacterium	0.8998374177467462
971a4646fad100401d6ab4bb05594537	d__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Sphingomonadales; f__Sphingomonadaceae; g__Sphingomonas	0.9999357199879673
971ef11befeab749da0c101769146092	d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Cytophagales; f__Cyclobacteriaceae; g__Algoriphagus	0.9793583759242638
97372a2bc2416dfda177b7b4b1ac4968	d__Bacteria; p__Bdellovibrionota; c__Bdellovibrionia; o__Bacteriovoracales; f__Bacteriovoracaceae; g__Peredibacter; s__uncultured_prokaryote	0.9266321398610339
973b64bec850ab4838d701d37f905ba2	d__Bacteria; p__Bdellovibrionota; c__Bdellovibrionia; o__Bacteriovoracales; f__Bacteriovoracaceae; g__Peredibacter	0.9999995348365109
97447b156b01fed758ee2883aeefc73c	d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Pseudomonadales; f__Pseudomonadaceae; g__Pseudomonas	0.9996223136135787
97483fef230091c0d4130be4073844dc	d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Chitinophagales; f__Chitinophagaceae; g__Terrimonas	0.9867729645037753
9753ceaf00a9fd9c4a24cb1791eed61d	d__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Caulobacterales; f__Caulobacteraceae; g__Asticcacaulis; s__Asticcacaulis_sp.	0.9192797393834911
97573cd50f84b2627298076372c1467f	d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Flavobacteriales; f__Flavobacteriaceae; g__Flavobacterium	0.9990025526779632
97751bcc66076839a89226889a77423c	d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Burkholderiales; f__Comamonadaceae; g__Azohydromonas	0.9691296882143214
9779cf3796cc957fee667ab83632c4d2	d__Bacteria; p__Firmicutes; c__Bacilli; o__Brevibacillales; f__Brevibacillaceae; g__Brevibacillus	0.9998495769019692
978a553052742513c204adcddebcb5cc	d__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Caulobacterales; f__Hyphomonadaceae; g__SWB02	0.9999823519067185
978b062a28f41ee06747b443ace81dd9	d__Bacteria; p__Myxococcota; c__Polyangia; o__Polyangiales; f__BIrii41; g__BIrii41	0.9997377895032498
978bde18afccdca280a8f4d78b211976	d__Bacteria; p__Gemmatimonadota; c__Longimicrobia; o__Longimicrobiales; f__Longimicrobiaceae; g__Longimicrobium; s__uncultured_Gemmatimonadetes	0.9829355656400248
9799688bef017683543c1144b23de8c2	d__Bacteria; p__Gemmatimonadota; c__Gemmatimonadetes; o__Gemmatimonadales; f__Gemmatimonadaceae; g__uncultured	0.7422386774156284
97a6e9272c8ef2f0adcfaa0d0058962e	d__Bacteria; p__Chloroflexi; c__Dehalococcoidia; o__S085; f__S085; g__S085; s__uncultured_soil	0.7448507352470419
97aaaf700d6dc78d30321080c7082570	d__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rickettsiales; f__SM2D12; g__SM2D12; s__unidentified_marine	0.8934976533222684
97cfc9693238dc6a382f61608f995c7b	d__Bacteria; p__Bdellovibrionota; c__Bdellovibrionia; o__Bacteriovoracales; f__Bacteriovoracaceae; g__Bacteriovorax	0.999998225441167
97db3b7bff2c25b9dcd8402a8e7cc31d	d__Bacteria; p__Myxococcota; c__Polyangia; o__Haliangiales; f__Haliangiaceae; g__Haliangium; s__uncultured_Haliangium	0.969928818275821
97de065aff2ba8134e5c5d37864ded1e	d__Bacteria	0.964251858638929
97edd53dcc008ca3f4dddd03ea63ba4f	d__Bacteria; p__Verrucomicrobiota; c__Chlamydiae; o__Chlamydiales; f__cvE6; g__cvE6; s__uncultured_bacterium	0.9132071164495482
